doc_id,group,age_bin,story_id,age_years,word_count,half_life,total_benefit,ppl_at_min_ctx,ppl_at_max_ctx,T
661_A3,TD,6-7yr,A3,6.605,145,6.241936897030506,13104.575598716736,13114.376953125,9.80135440826416,216.0
661_B1,TD,6-7yr,B1,6.605,63,7.709277617379117,13091.411767959595,13114.376953125,22.965185165405273,89.0
661_B2,TD,6-7yr,B2,6.605,67,6.354031836187753,13096.0957736969,13114.376953125,18.281179428100586,106.0
661_B3,TD,6-7yr,B3,6.605,113,6.220024928652531,13100.861270904541,13114.376953125,13.515682220458984,168.0
665_A1,TD,6-7yr,A1,6.8375,57,6.149352646733871,13089.013917922974,13114.376953125,25.363035202026367,80.0
665_A2,TD,6-7yr,A2,6.8375,59,7.866314425573686,13096.848443984985,13114.376953125,17.52850914001465,81.0
665_A3,TD,6-7yr,A3,6.8375,131,6.397350935517667,13105.150787353516,13114.376953125,9.226165771484375,182.0
665_B1,TD,6-7yr,B1,6.8375,46,6.456330709931699,13098.594601631165,13114.376953125,15.78235149383545,68.0
665_B2,TD,6-7yr,B2,6.8375,81,6.449903363873615,13090.841506958008,13114.376953125,23.535446166992188,119.0
665_B3,TD,6-7yr,B3,6.8375,134,6.270956702932877,13102.79893398285,13114.376953125,11.578019142150879,179.0
670_A1,TD,6-7yr,A1,6.84,68,6.267191954132548,13096.52025604248,13114.376953125,17.85669708251953,92.0
670_A2,TD,6-7yr,A2,6.84,102,6.408395286856599,13102.167209625244,13114.376953125,12.20974349975586,153.0
670_A3,TD,6-7yr,A3,6.84,214,10.607034772861311,13106.268103599548,13114.376953125,8.10884952545166,297.0
670_B1,TD,6-7yr,B1,6.84,72,6.297598107933918,13094.031530380249,13114.376953125,20.345422744750977,108.0
670_B2,TD,6-7yr,B2,6.84,202,10.19578133294331,13105.910749435425,13114.376953125,8.466203689575195,274.0
670_B3,TD,6-7yr,B3,6.84,297,6.819583529967225,13106.647145271301,13114.376953125,7.7298078536987305,415.0
671_A1,TD,6-7yr,A1,6.2525,63,10.229087593246014,13088.257869720459,13114.376953125,26.119083404541016,85.0
671_A2,TD,6-7yr,A2,6.2525,90,6.149582686031082,13106.495603561401,13114.376953125,7.881349563598633,123.0
671_A3,TD,6-7yr,A3,6.2525,105,6.473056754977323,13106.888650417328,13114.376953125,7.488302707672119,152.0
671_B1,TD,6-7yr,B1,6.2525,32,,,,,
671_B2,TD,6-7yr,B2,6.2525,87,8.475908520423744,13103.034656524658,13114.376953125,11.342296600341797,124.0
671_B3,TD,6-7yr,B3,6.2525,179,23.040569421017636,106.68594360351562,116.48088073730469,9.794937133789062,254.0
677_A1,TD,6-7yr,A1,6.6883333333333335,72,6.344548613122125,13087.652864456177,13114.376953125,26.724088668823242,95.0
677_A2,TD,6-7yr,A2,6.6883333333333335,110,7.716643045708057,13104.542202949524,13114.376953125,9.834750175476074,159.0
677_A3,TD,6-7yr,A3,6.6883333333333335,192,7.294859927200223,13108.380616664886,13114.376953125,5.996336460113525,271.0
677_B1,TD,6-7yr,B1,6.6883333333333335,79,10.727806973477216,13097.06037902832,13114.376953125,17.316574096679688,112.0
677_B2,TD,6-7yr,B2,6.6883333333333335,140,8.561993601448878,13107.476827144623,13114.376953125,6.900125980377197,191.0
677_B3,TD,6-7yr,B3,6.6883333333333335,195,6.2713482654623185,13105.058142662048,13114.376953125,9.31881046295166,253.0
701_A1,TD,7-8yr,A1,7.001666666666667,62,7.329555162995655,13099.350359916687,13114.376953125,15.026593208312988,88.0
701_A2,TD,7-8yr,A2,7.001666666666667,157,6.372938012760159,13105.964611053467,13114.376953125,8.412342071533203,227.0
701_A3,TD,7-8yr,A3,7.001666666666667,198,7.400961024037695,13105.536050796509,13114.376953125,8.840902328491211,273.0
701_B1,TD,7-8yr,B1,7.001666666666667,57,6.73485643327235,13090.39065170288,13114.376953125,23.98630142211914,76.0
701_B2,TD,7-8yr,B2,7.001666666666667,106,6.512487431477931,13096.073600769043,13114.376953125,18.30335235595703,143.0
701_B3,TD,7-8yr,B3,7.001666666666667,185,6.969190735229824,13107.00174331665,13114.376953125,7.375209808349609,255.0
702_A1,TD,7-8yr,A1,7.088333333333333,44,6.700909977991871,13080.247219085693,13114.376953125,34.12973403930664,65.0
702_A2,TD,7-8yr,A2,7.088333333333333,68,10.703230486771547,13094.32176399231,13114.376953125,20.05518913269043,105.0
702_A3,TD,7-8yr,A3,7.088333333333333,125,6.367422429335979,13107.153506755829,13114.376953125,7.223446369171143,188.0
702_B1,TD,7-8yr,B1,7.088333333333333,48,6.7107566152438025,13059.941261291504,13114.376953125,54.435691833496094,67.0
702_B2,TD,7-8yr,B2,7.088333333333333,57,6.442918001512396,13103.412859916687,13114.376953125,10.964093208312988,90.0
702_B3,TD,7-8yr,B3,7.088333333333333,125,6.221142893000861,13107.36332321167,13114.376953125,7.013629913330078,180.0
705_A1,TD,7-8yr,A1,7.429166666666667,67,6.0991603259063965,13099.358573913574,13114.376953125,15.018379211425781,87.0
705_A2,TD,7-8yr,A2,7.429166666666667,74,6.714475266934105,13093.626333236694,13114.376953125,20.750619888305664,112.0
705_A3,TD,7-8yr,A3,7.429166666666667,139,7.689155231293027,13103.76589679718,13114.376953125,10.611056327819824,196.0
705_B1,TD,7-8yr,B1,7.429166666666667,95,6.47242456298248,13103.53811264038,13114.376953125,10.83884048461914,148.0
705_B2,TD,7-8yr,B2,7.429166666666667,102,6.277616087687672,13104.263187408447,13114.376953125,10.113765716552734,163.0
705_B3,TD,7-8yr,B3,7.429166666666667,207,10.473105107962672,13105.946702957153,13114.376953125,8.43025016784668,307.0
706_A1,TD,7-8yr,A1,7.7725,82,6.1505427933952665,13096.261610031128,13114.376953125,18.11534309387207,123.0
706_A2,TD,7-8yr,A2,7.7725,130,9.998381352337532,13103.162638664246,13114.376953125,11.214314460754395,182.0
706_A3,TD,7-8yr,A3,7.7725,154,22.11685046676104,273.5733222961426,283.96173095703125,10.388408660888672,218.0
706_B1,TD,7-8yr,B1,7.7725,74,8.347600855123064,13099.31628704071,13114.376953125,15.06066608428955,108.0
706_B2,TD,7-8yr,B2,7.7725,90,6.4389846451040835,13100.392404556274,13114.376953125,13.984548568725586,130.0
706_B3,TD,7-8yr,B3,7.7725,145,6.255876051483467,13102.409678459167,13114.376953125,11.96727466583252,197.0
709_A1,TD,7-8yr,A1,7.756666666666667,48,6.185952671317404,13078.247699737549,13114.376953125,36.12925338745117,63.0
709_A2,TD,7-8yr,A2,7.756666666666667,54,6.899479483143873,13093.73115348816,13114.376953125,20.64579963684082,78.0
709_A3,TD,7-8yr,A3,7.756666666666667,89,6.242651542341713,13106.148144721985,13114.376953125,8.228808403015137,125.0
709_B1,TD,7-8yr,B1,7.756666666666667,40,6.3689174095090255,13067.452751159668,13114.376953125,46.92420196533203,59.0
709_B2,TD,7-8yr,B2,7.756666666666667,61,7.84104694525644,13091.50332069397,13114.376953125,22.873632431030273,81.0
709_B3,TD,7-8yr,B3,7.756666666666667,122,6.729697404243241,13100.158721923828,13114.376953125,14.218231201171875,166.0
713_A1,TD,7-8yr,A1,7.85,84,6.125912005251473,13101.864700317383,13114.376953125,12.512252807617188,113.0
713_A2,TD,7-8yr,A2,7.85,132,6.103881799468244,13103.430164337158,13114.376953125,10.946788787841797,184.0
713_A3,TD,7-8yr,A3,7.85,241,6.254499021026877,13108.394864082336,13114.376953125,5.982089042663574,323.0
713_B1,TD,7-8yr,B1,7.85,71,6.161016214515232,13086.281721115112,13114.376953125,28.095232009887695,96.0
713_B2,TD,7-8yr,B2,7.85,134,6.209345626426289,13100.493025779724,13114.376953125,13.883927345275879,182.0
713_B3,TD,7-8yr,B3,7.85,194,6.266965940530218,13106.048768043518,13114.376953125,8.328185081481934,262.0
714_A1,TD,7-8yr,A1,7.515833333333333,91,6.20629666740843,13094.063423156738,13114.376953125,20.31352996826172,116.0
714_A2,TD,7-8yr,A2,7.515833333333333,131,9.898039932023638,13105.811737060547,13114.376953125,8.565216064453125,180.0
714_A3,TD,7-8yr,A3,7.515833333333333,224,6.194574495129318,57722.2909488678,57730.01171875,7.720769882202148,308.0
714_B1,TD,7-8yr,B1,7.515833333333333,80,6.178159614411472,13090.967016220093,13114.376953125,23.409936904907227,106.0
714_B2,TD,7-8yr,B2,7.515833333333333,166,6.18151833554816,13106.665616989136,13114.376953125,7.711336135864258,230.0
714_B3,TD,7-8yr,B3,7.515833333333333,214,6.22132731662707,13108.54695224762,13114.376953125,5.830000877380371,298.0
718_A1,TD,7-8yr,A1,7.754166666666666,147,6.331583866797526,13104.161500930786,13114.376953125,10.215452194213867,211.0
718_A2,TD,7-8yr,A2,7.754166666666666,182,8.583425601439062,13107.290123939514,13114.376953125,7.08682918548584,252.0
718_A3,TD,7-8yr,A3,7.754166666666666,189,6.566950911139127,13107.46457529068,13114.376953125,6.912377834320068,284.0
718_B1,TD,7-8yr,B1,7.754166666666666,113,6.194213259350697,13105.037393569946,13114.376953125,9.339559555053711,161.0
718_B2,TD,7-8yr,B2,7.754166666666666,136,6.143498273334768,13105.59485912323,13114.376953125,8.78209400177002,195.0
718_B3,TD,7-8yr,B3,7.754166666666666,185,6.241864566631701,13106.290684700012,13114.376953125,8.086268424987793,276.0
722_A1,TD,7-8yr,A1,7.684166666666667,79,6.19700243818413,13094.279487609863,13114.376953125,20.09746551513672,126.0
722_A2,TD,7-8yr,A2,7.684166666666667,88,8.081656895146834,13105.342445373535,13114.376953125,9.034507751464844,122.0
722_A3,TD,7-8yr,A3,7.684166666666667,185,6.417145967007956,13108.290571689606,13114.376953125,6.086381435394287,255.0
722_B1,TD,7-8yr,B1,7.684166666666667,70,8.408975733365597,13092.459972381592,13114.376953125,21.916980743408203,92.0
722_B2,TD,7-8yr,B2,7.684166666666667,110,6.19356652189157,13103.966354370117,13114.376953125,10.410598754882812,150.0
722_B3,TD,7-8yr,B3,7.684166666666667,226,6.026624113546125,57723.31723213196,57730.01171875,6.694486618041992,332.0
726_A1,TD,7-8yr,A1,7.433333333333334,86,12.47216228640401,13084.791610717773,13114.376953125,29.585342407226562,126.0
726_A2,TD,7-8yr,A2,7.433333333333334,146,9.089175876756334,13101.606073379517,13114.376953125,12.770879745483398,207.0
726_A3,TD,7-8yr,A3,7.433333333333334,251,6.332641084075812,13106.450921535492,13114.376953125,7.926031589508057,364.0
726_B1,TD,7-8yr,B1,7.433333333333334,136,6.105022408539728,13104.400599479675,13114.376953125,9.976353645324707,194.0
726_B2,TD,7-8yr,B2,7.433333333333334,196,6.104481781723561,13101.035034179688,13114.376953125,13.3419189453125,266.0
726_B3,TD,7-8yr,B3,7.433333333333334,347,6.105336247752115,13106.354343414307,13114.376953125,8.02260971069336,481.0
730_A1,TD,7-8yr,A1,7.690833333333333,47,6.397160315716768,13029.565620422363,13114.376953125,84.81133270263672,65.0
730_A2,TD,7-8yr,A2,7.690833333333333,64,9.658192061558731,13097.315534591675,13114.376953125,17.061418533325195,88.0
